session,time,distance,per,hand,num,audio,ide,label
1586,53,0.288931,1.003205,0.898105,14.848268,-12.91899,6,1
1550,53,0.328843,0.67617,0.503117,16.407676,-13.292819,3,1
1536,53,0.336493,0.909332,0.622491,19.083019,-16.854154,9,1
1549,53,0.354559,0.702254,0.516452,16.466622,11.505469,5,1
1575,53,1.29425,0.760206,1.736387,3.38977,1.610325,3,0
1511,53,0.357537,0.781607,0.519631,16.600735,-17.906899,6,1
1527,53,0.330589,0.596383,0.602692,17.99724,-0.177198,9,0
1605,53,0.309251,0.682906,0.53188,17.171467,-13.567068,6,1
1598,53,0.321133,0.696049,0.406163,19.565445,-9.257205,5,1
1512,53,0.787395,0.737497,0.525043,16.449153,-13.955707,3,1
1503,53,1.182754,0.849081,1.624516,8.013343,-0.156478,2,0
1575,53,0.322107,1.003205,0.511897,17.489093,-10.167024,7,1
1583,53,0.530879,1.003205,0.426367,19.515139,-12.472003,9,1
1560,53,0.738799,1.003205,0.935684,16.133517,0.95911,2,0
1578,53,0.343085,0.62756,0.327289,18.319684,-15.665889,3,1
1530,53,1.042865,1.003205,1.736387,6.002204,0.599509,3,0
1565,53,0.348289,0.802796,0.827462,17.352026,-6.709567,3,1
1564,53,0.28407,1.003205,0.515845,17.341527,-13.692373,3,1
1560,53,0.927183,0.992675,0.998649,17.955769,25.0726,6,0
1552,53,0.282767,0.793889,0.616571,17.969839,-17.96513,9,1
1562,53,0.306335,0.804318,0.760421,15.826553,2.31996,6,1
1584,53,0.329133,1.003205,0.653503,18.222713,-20.215042,3,0
1532,53,0.978751,0.656321,1.713595,0.012258,0.883147,3,0
1542,53,0.384385,0.782128,0.441307,17.591633,-17.747445,3,1
1570,53,0.351473,0.778635,0.859168,19.346179,4.067678,3,1
1581,53,0.337174,1.003205,0.702223,17.003898,-20.343862,9,1
1563,53,0.377106,0.632566,0.517528,18.295239,-0.378067,6,1
1521,53,0.34391,0.835933,1.011766,18.391159,-11.363846,7,1
1579,53,0.326343,0.488797,0.662821,18.316426,-18.538832,5,1
1567,53,0.31302,0.649356,0.625006,15.980145,-13.686888,7,1
1503,53,0.764594,0.585966,0.855966,15.411983,1.197257,3,0
1564,53,0.401413,0.570467,0.437507,16.690913,-0.251781,3,1
1605,53,0.30781,0.734621,0.386009,18.384565,-20.590181,9,1
1549,53,0.278488,0.741832,0.994637,18.654377,1.077156,3,1
1552,53,0.679832,0.76865,0.545521,17.431035,-10.27256,9,1
1532,53,0.913285,1.003205,1.086254,0.634743,1.555808,3,0
1562,53,0.351118,0.504626,0.741538,15.684213,-15.759957,3,1
1538,53,0.79411,1.003205,1.431314,2.155743,1.102619,3,0
1546,53,1.125479,1.003205,1.08743,19.41685,-0.285707,3,0
1526,53,0.309342,1.003205,0.564477,17.093797,-11.66041,5,0
1516,53,0.317101,0.719823,0.861194,17.777967,-7.262111,3,0
1602,53,0.378727,0.692884,0.774955,16.652738,-3.135312,6,1
1541,53,0.413401,0.685216,0.429199,17.167316,-14.391415,9,1
1573,53,0.333205,0.666681,0.476275,16.944358,-8.307045,6,1
1539,53,1.124013,1.003205,1.736387,4.738038,1.198738,4,0
1572,53,0.357664,0.69102,0.665701,15.029138,2.356665,3,0
1652,53,0.284725,0.743314,0.643659,17.841779,-16.5623,5,1
1628,53,0.325524,0.75089,0.408828,16.963006,-20.526841,3,1
1555,53,0.266902,0.831988,0.620499,18.328734,0.57837,9,1
1562,53,0.353816,0.779014,0.447223,15.537954,-11.598813,6,1
1498,53,1.195962,1.003205,1.736387,10.467436,0.374776,3,0
1578,53,0.437207,0.785367,0.695469,16.347531,-16.193925,6,1
1502,53,0.340439,0.721612,0.540865,17.251036,-8.932267,6,1
1572,53,0.782942,1.003205,0.730687,17.357175,1.055433,3,0
1520,53,0.883032,1.003205,0.778042,14.227389,18.287037,9,1
1565,53,0.334371,0.540742,0.840503,19.085327,-10.142302,5,1
1537,53,0.374592,0.917876,0.881737,17.065622,-20.590181,9,1
1546,53,0.693776,1.003205,1.080929,16.163048,1.638898,3,0
1501,53,0.277109,0.852067,0.39618,16.081724,-12.885883,6,1
1547,53,0.348014,1.003205,0.920355,5.970998,-13.152023,6,1
1515,53,0.735294,0.689638,0.636032,16.418857,0.214238,9,0
1588,53,0.736259,0.839252,0.868427,17.321098,-19.256003,2,1
1560,53,0.410804,0.845606,0.407128,18.622311,-14.179318,5,1
1520,53,0.265673,0.753832,0.387559,16.661325,-19.662276,9,1
1540,53,0.435773,1.003205,0.491369,17.627683,10.973458,8,1
1565,53,0.628409,0.751934,0.907086,17.209373,-18.207099,9,0
1581,53,0.379296,0.524842,0.719603,15.316722,-9.862619,5,1
1529,53,0.330216,1.003205,0.906865,16.79623,-0.374206,3,0
1580,53,0.375789,0.711779,0.767257,18.675533,0.975427,9,1
1564,53,0.369247,1.003205,0.854332,16.546176,-5.761865,9,1
1565,53,0.347476,0.690589,0.326967,8.457892,-10.30716,3,1
1540,53,0.405543,0.793567,0.667027,17.965805,-16.404477,5,1
1525,53,0.365271,0.707932,0.719021,16.806767,14.201994,7,1
1608,53,0.396583,1.003205,1.710515,3.343087,0.965986,3,0
1569,53,0.275398,0.649075,0.810676,16.765817,-15.624306,3,1
1564,53,0.404882,0.672324,1.132998,15.267813,-5.095344,6,1
1565,53,0.29929,0.543889,0.297014,13.82058,1.641909,3,1
1508,53,0.411024,1.003205,0.975508,18.690043,-7.26733,9,0
1582,53,0.353336,0.789995,1.736387,16.181738,-13.297885,5,1
1519,53,0.777659,0.780644,0.498182,13.988067,0.539601,3,1
1638,53,0.391127,0.695343,0.790569,18.818224,-15.445117,8,1
1556,53,0.368972,0.690529,0.820494,15.586593,9.928174,6,1
1599,53,1.228266,0.777342,0.440801,17.965768,-12.684124,5,1
1557,53,0.368558,1.003205,0.838695,17.280831,-20.590181,6,1
1560,53,0.35029,0.763303,0.917571,19.344354,-14.025267,3,1
1530,53,0.320123,1.003205,1.526307,4.38463,1.818618,2,0
1544,53,1.29425,0.777027,0.779724,0.741774,3.001847,2,0
1539,53,0.265955,0.666437,0.690717,14.060633,-8.981314,9,1
1551,53,0.327521,0.457462,0.547456,10.960343,2.043462,8,0
1548,53,0.286262,0.708679,0.631599,16.508033,-13.688442,3,1
1579,53,0.377438,0.826126,0.495496,17.104868,-7.993872,9,1
1576,53,0.417646,0.705443,0.707637,19.098634,-20.590181,9,1
1521,53,0.730945,1.003205,1.736387,8.234917,-0.499951,3,0
1537,53,0.374563,0.572518,0.768393,17.176414,-12.255983,9,1
1617,53,0.276165,0.549986,0.30777,16.023298,-14.080249,9,1
1609,53,0.767406,1.003205,0.67538,16.166064,17.041358,6,1
1554,53,0.374529,0.706691,0.815807,16.623026,-15.962789,9,1
1527,53,0.396199,1.003205,0.816593,17.405663,1.868577,9,1
1555,53,0.32033,1.003205,0.769561,3.072434,2.426862,3,1
1576,53,0.581765,1.003205,0.852805,15.919412,0.283555,3,0
1577,53,0.308614,0.625642,0.594312,5.842071,1.010655,3,0
1513,53,0.273739,0.856891,0.577347,16.399086,13.515434,3,1
1577,53,1.113427,1.003205,1.736387,3.329945,0.437488,3,0
1560,53,0.27198,1.003205,0.776038,18.166119,-12.551869,6,1
1520,53,0.374578,1.003205,0.69867,16.043878,-20.590181,7,1
1549,53,0.345444,1.003205,0.762263,17.564671,-20.590181,2,1
1534,53,0.454645,1.003205,1.736387,2.008057,0.726309,3,0
1575,53,0.328981,0.629791,0.672046,15.306018,-13.47464,8,1
1594,53,0.62589,0.843953,0.664483,18.111189,2.285179,3,1
1581,53,0.387114,1.003205,0.570283,16.822622,12.783732,3,1
1543,53,0.403178,1.003205,0.435349,14.846926,1.285879,5,1
1554,53,0.335937,0.72935,0.300902,15.508571,-8.711957,2,1
1531,53,0.971849,0.815591,0.620448,17.051011,-8.889326,3,1
1581,53,0.395147,0.60005,0.61955,15.362918,1.293506,6,1
1534,53,0.354678,0.558088,0.108297,16.802386,-6.712783,6,1
1511,53,0.383775,1.003205,0.899605,15.482548,-3.002567,9,1
1595,53,0.426994,1.003205,0.690557,17.959856,-11.681019,6,1
1550,53,0.330925,0.495123,0.623313,16.143287,1.173327,3,1
1573,53,0.470228,0.642874,0.787534,15.639121,-9.122119,9,1
1544,53,0.662629,0.718205,0.55487,14.264285,21.133887,3,1
1591,53,0.421534,0.77092,0.812181,16.125976,-20.590181,3,0
1591,53,0.369254,0.561184,0.640063,14.186651,3.702049,3,1
1519,53,1.092651,1.003205,1.106956,19.15551,0.808516,3,0
1621,53,0.543657,0.839364,0.69724,17.351698,14.602813,9,1
1512,53,0.31428,0.696178,0.500519,14.465102,8.873928,6,1
1564,53,0.290545,0.662978,0.686062,19.563348,0.73463,5,1
1544,53,0.929138,0.471202,0.465547,15.617132,-10.39603,5,1
1515,53,1.083944,0.836554,1.513026,4.558982,0.919974,3,0
1565,53,0.835814,0.868344,0.724523,16.460399,-15.238936,6,1
1543,53,0.653807,1.003205,1.736387,15.551483,0.326147,3,0
1513,53,0.290899,0.765544,0.677946,15.589666,-11.993755,6,0
1550,53,0.358157,0.813451,0.251653,17.204432,-12.164807,3,1
1562,53,0.337283,0.650533,0.864788,18.991597,-19.034976,6,1
1540,53,0.76508,1.003205,0.812019,19.301533,-20.590181,3,1
1625,53,0.277758,0.830892,0.811207,17.479006,-19.93635,9,1
1587,53,0.367523,1.003205,0.733536,18.76675,-5.226894,5,1
1561,53,0.327825,0.879657,0.693687,15.257893,-10.275418,6,1
1560,53,0.317367,0.648118,0.691977,16.135421,1.792396,3,1
1502,53,0.534328,0.737407,0.709244,18.426126,0.320536,6,1
1584,53,0.938321,0.786632,1.66088,7.030512,0.935815,3,0
1535,53,0.404331,0.782482,0.35726,16.884433,-10.6131,6,1
1570,53,0.379886,0.728514,0.704137,18.292214,21.15745,3,1
1572,53,0.405494,0.608351,0.494846,17.587914,2.505116,2,1
1580,53,0.355547,0.822841,1.008542,16.287145,-14.880518,2,1
1498,53,0.342117,1.003205,0.759707,16.444233,-8.933492,5,1
1541,53,0.343216,1.003205,0.699551,18.922795,1.379152,3,1
1580,53,0.317594,0.639153,0.713908,16.346455,-0.548926,6,1
1521,53,0.285937,0.855856,0.533748,17.11368,-11.112894,3,1
1579,53,0.243927,0.509328,0.776432,19.080746,8.722275,3,1
1566,53,0.400007,0.847148,0.756351,15.618658,0.148581,9,1
1532,53,0.286513,0.63721,1.736387,16.813717,-0.146197,3,0
1558,53,0.257746,0.814675,0.661325,17.554735,19.262079,6,0
1605,53,0.365464,0.697514,0.744075,14.703707,0.181469,3,0
1542,53,0.890214,0.916435,1.736387,4.762862,3.699004,2,0
1570,53,0.474926,0.774253,0.440498,14.410224,11.982235,3,1
1576,53,1.215569,0.774573,0.737707,18.344314,-14.923848,9,1
1579,53,0.305283,0.579704,0.934811,16.27649,0.033221,7,1
1589,53,0.390084,1.003205,0.327402,17.060716,-14.263664,7,1
1548,53,0.293053,1.003205,0.755974,16.280305,15.434824,6,1
1576,53,0.370188,0.641328,0.643329,15.876885,-10.992425,4,1
1498,53,0.640644,0.821894,0.883209,15.709902,-11.171938,6,1
1570,53,0.407433,1.003205,0.84008,16.027241,14.037152,9,1
1557,53,0.863192,1.003205,0.561636,17.936562,-15.620134,3,1
1550,53,1.062708,0.740065,0.470531,19.751006,-13.788141,5,1
1580,53,0.302174,1.003205,0.800325,13.340537,-6.723557,3,1
1581,53,0.352047,0.758966,0.727917,16.783248,1.985537,3,1
1498,53,0.28107,0.630899,0.761334,17.725209,-7.699968,5,1
1556,53,0.331242,0.657576,0.635275,17.683878,1.861023,5,1
1529,53,0.357904,1.003205,0.761068,15.388959,1.501851,6,1
1549,53,0.306184,0.79962,0.503774,16.586816,-11.96377,9,1
1533,53,1.045076,0.838091,1.736387,6.313324,2.179993,3,0
1551,53,0.318654,0.628303,0.868415,14.973204,-11.386247,3,1
1498,53,0.308766,0.553879,0.791475,16.063112,0.580103,3,1
1536,53,0.369367,1.003205,0.405636,17.752085,-12.132556,9,1
1558,53,0.373438,1.003205,0.449906,19.028576,-20.590181,9,1
1559,53,0.339187,0.775713,0.63038,17.850511,-11.499378,8,1
1516,53,0.346634,1.003205,0.421025,15.450246,2.3076,3,1
1498,53,1.29425,0.857295,1.736387,6.425793,0.431824,3,0
1528,53,0.34291,0.847646,0.887417,16.63842,-20.590181,3,1
1590,53,0.302064,0.717925,0.697018,17.539662,-17.535191,3,1
1513,53,0.347306,1.003205,0.818541,13.833957,1.262817,3,1
1586,53,0.367158,0.62995,0.730473,18.045886,-15.081565,5,1
1566,53,0.368428,0.649689,0.96815,15.023491,-6.253396,9,1
1617,53,0.376436,0.390563,0.557894,17.420649,-0.473838,2,1
1581,53,0.334252,0.842308,0.904285,13.902584,-6.293538,4,1
1577,53,0.90618,0.678072,1.566393,4.137824,0.991566,3,0
1608,53,0.388046,0.773817,0.343683,17.834174,-8.928307,3,1
1498,53,0.296223,1.003205,0.431197,15.648747,-4.149137,7,1
1599,53,1.196735,1.003205,1.08874,-0.718868,1.224838,3,0
1521,53,0.3324,0.60432,0.778953,15.326041,-12.74772,6,1
1606,53,0.381744,0.672067,0.924618,15.605181,12.442328,3,0
1544,53,0.303939,0.799367,0.98821,19.748029,15.444459,3,1
1554,53,0.643131,0.778272,0.722785,16.678067,0.758838,5,1
1554,53,0.391669,0.556653,0.862405,17.541401,-12.665146,3,1
1596,53,0.300898,0.725331,0.703291,17.063126,-7.80655,3,1
1592,53,0.41771,0.908648,1.736387,8.250982,1.435831,3,0
1557,53,0.337764,1.003205,0.372505,17.44736,0.745387,3,0
1524,53,0.378474,0.878668,0.308937,18.285214,-18.619861,9,1
1556,53,0.317659,0.739641,0.650301,18.722034,-10.883632,4,1
1522,53,0.870587,0.714885,0.576499,14.82079,-5.4213,6,0
1517,53,1.077002,1.003205,0.725399,3.126057,1.679552,3,0
1598,53,0.837956,0.633536,0.754606,14.181587,25.776607,3,1
1582,53,0.37476,0.61094,0.517159,15.785917,-1.358948,9,1
1589,53,0.291416,0.82569,0.593805,18.114408,0.22233,3,1
1603,53,0.302961,0.773036,0.618622,19.751006,-12.649718,3,1
1604,53,0.421208,1.003205,1.736387,4.613018,2.777865,3,0
1572,53,0.302786,0.798052,0.65509,17.264268,13.407105,6,1
1534,53,0.342057,0.671324,0.211748,18.241726,-17.854015,5,1
1522,53,0.324063,0.708784,0.62187,17.933436,-11.357353,6,1
1550,53,0.407457,0.861885,0.810925,9.851576,2.02843,3,0
1577,53,1.134205,0.830659,0.63531,15.790888,-12.520572,5,1
1498,53,0.374122,0.894493,0.771208,15.822264,-2.329262,7,1
1539,53,0.304768,1.003205,0.564719,17.051482,1.155161,3,1
1596,53,0.393287,1.003205,1.736387,2.611341,1.933496,3,0
1594,53,0.782826,1.003205,1.570553,2.455479,1.29957,3,0
1541,53,0.29656,0.791824,0.815836,18.23037,3.257751,3,1
1544,53,0.585189,1.003205,0.946275,7.813794,1.776661,2,0
1587,53,0.38412,1.003205,0.709445,17.75624,2.907147,9,1
1541,53,0.385616,0.717286,0.529057,18.218466,-12.006375,6,1
1552,53,0.292288,0.855663,0.898753,17.597099,7.02631,6,1
1610,53,0.38407,0.88234,0.709687,16.991827,2.481572,6,0
1529,53,0.427508,0.823814,0.763457,18.164728,3.569958,3,0
1547,53,0.270155,0.519209,0.722737,8.322645,-4.970247,6,1
1560,53,1.005245,0.683875,0.733955,16.824839,-6.649995,3,1
1543,53,0.339393,1.003205,0.805948,15.422973,-0.020534,3,1
1561,53,1.256054,0.614689,0.851942,16.308758,-14.69787,3,1
1567,53,0.36525,0.952128,1.065329,17.39671,-12.133315,9,1
1630,53,0.358698,0.697787,0.671961,17.420005,-16.740505,9,1
1522,53,1.124388,0.832152,0.466037,17.618567,-20.590181,3,1
1579,53,0.32097,1.003205,0.693427,18.768775,-3.186953,7,1
1565,53,0.33333,0.684216,0.826286,16.217346,0.746174,6,1
1593,53,0.421337,1.003205,0.719642,19.751006,-20.589438,6,1
1545,53,0.391692,0.900584,0.555975,18.908762,-20.590181,3,1
1593,53,0.31244,0.858932,0.725928,17.510374,-16.88953,9,1
1498,53,0.283019,0.597994,0.559282,14.377734,-0.421551,9,1
1546,53,1.076523,0.661374,0.62105,16.702745,1.223584,8,1
1505,53,0.730467,0.975225,1.01009,14.352588,-1.266943,9,0
1616,53,0.356461,0.707859,0.642064,16.417299,-19.442575,8,1
1514,53,0.350085,1.003205,0.675419,17.435029,-13.5877,5,1
1518,53,1.072512,0.525981,0.415456,15.780179,-4.122765,3,1
1535,53,0.368487,0.690659,0.391866,15.752803,0.688643,6,1
1562,53,0.268065,0.707145,0.346513,16.074858,-16.480596,6,1
1498,53,0.796468,1.003205,1.736387,16.238608,0.851075,2,0
1620,53,0.684101,0.58265,0.749946,18.525225,-0.67524,6,1
1575,53,0.328892,0.821849,0.660247,16.125684,-20.590181,5,1
1554,53,0.425153,1.003205,0.967269,16.954762,1.797289,3,1
1532,53,0.375504,0.867653,0.335459,17.595372,1.961597,7,1
1512,53,0.717231,1.003205,1.736387,5.386618,3.784714,3,0
1615,53,0.2825,0.85272,0.774581,19.155955,-9.482574,6,1
1558,53,0.376939,0.851317,0.548463,16.952873,-20.590181,9,1
1528,53,0.540062,1.003205,0.81366,14.791988,-9.512842,7,1
1512,53,0.767765,0.683967,0.558158,15.192057,-20.590181,3,1
1577,53,0.24076,0.48377,0.741292,15.301914,-11.696267,3,1
1631,53,1.004866,0.361681,0.600185,16.487524,1.877824,7,1
1529,53,0.294853,0.798325,0.680478,16.68721,-3.963782,3,1
1573,53,0.864647,1.003205,0.53153,17.331268,-12.28268,9,0
1574,53,0.390401,0.854978,0.789424,17.495341,1.108007,2,0
1526,53,0.259222,0.755916,0.349319,17.154609,-0.592066,3,1
1551,53,0.349708,0.812509,0.726269,16.734795,-14.648929,6,1
1607,53,0.314617,0.715405,0.691264,17.86534,-4.08395,3,1
1586,53,0.731041,0.47816,0.802472,18.166953,-8.894472,3,0
1543,53,0.274402,0.7207,0.87736,18.303879,-20.590181,9,1
1533,53,0.808822,0.747697,1.045731,17.374118,-16.06057,9,1
1546,53,0.304107,0.767252,0.35999,18.656888,-15.719722,5,1
1513,53,0.498637,1.003205,0.809289,13.75971,0.570962,3,0
1509,53,0.353062,0.652696,0.94651,17.652542,0.857582,9,1
1592,53,0.899878,0.65212,0.561008,16.501636,-11.581382,9,1
1604,53,0.791134,0.770989,0.830822,18.438466,-17.977755,9,1
1600,53,0.360672,0.85111,0.646254,16.664422,0.487969,5,0
1600,53,0.388452,0.651892,0.739965,19.751006,-20.590181,9,0
1556,53,0.422743,0.803284,0.547759,15.873509,-3.893107,9,1
1580,53,1.099929,1.003205,1.709772,8.282462,-0.27125,3,0
1500,53,0.58475,1.003205,0.792806,10.710135,1.634277,3,0
1589,53,0.341198,0.680966,0.489818,17.34548,0.052799,3,1
1572,53,0.306548,0.715781,0.94278,16.605982,1.999131,3,1
1566,53,0.332252,0.687571,0.450999,16.879112,-8.692456,6,1
1544,53,1.167528,1.003205,1.736387,0.934948,1.253869,3,0
1642,53,0.757241,0.493656,0.688257,18.493144,-14.910667,3,1
1592,53,0.976295,0.704392,0.380028,17.546422,-17.843214,3,1
1513,53,0.366277,0.746527,0.703218,16.312353,9.344238,2,1
1562,53,0.380774,0.507935,0.905347,16.783989,-15.741128,3,0
1635,53,0.348856,1.003205,0.466883,18.612359,-12.283121,5,1
1547,53,0.407747,1.003205,1.175335,4.898242,0.646578,3,0
1523,53,0.436635,0.647128,0.578533,16.630125,-20.000356,3,1
1560,53,0.348503,0.695439,0.491914,16.092579,12.550179,6,1
1517,53,0.422115,1.003205,1.736387,8.224925,0.431348,3,0
1548,53,0.80995,0.766898,0.921727,17.960094,-12.297135,6,1
1542,53,0.301891,0.777493,0.972319,17.256076,-20.590181,5,1
1549,53,0.605539,1.003205,1.736387,1.380327,2.665797,3,0
1577,53,0.392579,0.789326,0.530581,16.92216,-13.848628,6,1
1510,53,0.799547,0.881936,0.943894,7.168106,1.720509,3,0
1517,53,0.645766,0.710405,0.993012,0.367903,0.124322,2,0
1581,53,0.327958,0.772938,0.507362,17.347803,-15.756697,6,1
1549,53,0.3177,0.68066,0.577572,17.713413,-12.668323,3,1
1498,53,1.025498,1.003205,0.710387,19.542591,0.565838,3,0
1606,53,0.38487,0.71506,0.815895,16.455712,-9.748051,6,0
1520,53,0.809114,0.625706,1.731164,2.770185,2.622775,3,0
1607,53,0.363747,0.721202,0.346364,17.570652,-15.287308,3,0
1599,53,0.91271,0.762772,0.788857,19.489589,-5.343253,5,1
1599,53,0.385843,0.463238,0.779897,14.506558,-12.701918,3,1
1532,53,0.736889,0.707944,0.991932,17.605857,-10.810619,9,1
1541,53,0.408306,0.757472,0.837208,17.73715,-19.399173,6,1
1600,53,0.352965,0.769938,0.704126,17.586096,5.318439,3,1
1561,53,0.358605,0.762873,0.449245,17.748679,-13.776271,6,1
1546,53,0.62124,0.704878,0.702889,16.479511,-4.636817,6,1
1570,53,0.514588,0.847191,0.626404,19.751006,11.768948,3,1
1583,53,0.371994,0.796225,0.484939,16.29878,-17.587629,3,1
1594,53,0.399063,0.699716,0.636534,17.536153,-5.75035,4,1
1576,53,1.255371,1.003205,1.736387,0.953259,3.580081,3,0
1528,53,0.34057,0.708458,1.020074,13.544952,1.561733,3,1
1533,53,0.368934,0.632362,0.520938,16.891009,-20.590181,3,1
1592,53,0.365822,1.003205,0.925223,18.477551,-20.590181,3,1
1530,53,1.102658,1.003205,1.044775,15.382949,-18.112014,6,1
1516,53,0.348948,1.003205,0.34169,18.389924,15.745032,9,1
1570,53,0.946673,0.7744,0.356646,14.91003,-5.364715,3,1
1593,53,0.376307,0.383988,0.304343,13.45295,-15.796638,5,1
1586,53,0.380575,0.734638,0.591763,18.098947,-15.012127,3,1
1551,53,0.3326,1.003205,0.866577,15.276269,1.248993,9,1
1521,53,0.38447,1.003205,0.998847,14.597851,1.807868,9,1
1606,53,0.412006,1.003205,0.442296,18.937467,-2.299123,6,1
1501,53,0.401956,1.003205,1.70066,3.14735,1.575114,3,0
1526,53,0.384593,1.003205,0.389518,16.942703,4.655937,7,1
1524,53,0.277627,0.76581,0.790314,16.625927,-20.162945,6,1
1587,53,0.29131,0.826648,0.574754,18.25805,-20.590181,9,1
1597,53,0.348809,0.720348,0.777583,18.332998,-10.094978,6,0
1528,53,0.973211,1.003205,0.650381,14.834753,1.579666,9,1
1546,53,0.325699,0.774998,0.803333,16.853863,2.228166,9,1
1564,53,0.376521,1.003205,0.803106,14.654116,1.407824,3,1
1568,53,0.505888,0.357762,0.299922,16.607899,-10.226887,5,1
1593,53,0.402688,0.740053,0.55932,18.703052,-12.565365,9,1
1505,53,0.34325,0.822251,0.675825,15.405102,-16.551057,7,1
1548,53,0.291371,0.842851,0.866703,15.280274,-8.564528,9,1
1524,53,0.66576,1.003205,0.532579,17.499353,-13.276087,2,1
1568,53,0.316154,0.751136,0.523569,18.708558,-10.496155,3,1
1545,53,0.391491,0.687566,0.772733,17.287894,16.298154,6,1
1530,53,0.860712,0.631533,1.335867,5.425804,1.065884,3,0
1625,53,0.394299,0.802079,0.956126,16.964237,-15.834384,6,1
1511,53,0.720229,0.830128,0.81297,17.776996,0.760112,3,0
1584,53,0.293541,0.587743,0.697263,15.861305,-9.832595,6,1
1614,53,0.554931,0.820958,0.710503,2.895812,0.306241,3,0
1542,53,0.319672,0.722122,0.59604,15.732869,-5.109556,3,0
1575,53,0.624917,1.003205,0.473204,14.418017,-13.847063,6,1
1519,53,0.819199,1.003205,0.749466,15.789854,0.615827,3,0
1636,53,0.294063,0.826513,0.675558,18.668136,16.036107,6,1
1614,53,1.290839,0.70863,1.731423,17.971807,2.801296,3,0
1600,53,0.39452,0.688975,0.508963,17.919253,-14.139827,9,1
1605,53,0.411553,0.684903,0.807053,15.695016,-14.288757,9,1
1586,53,0.340687,0.441574,0.842058,18.098197,-13.261823,5,1
1522,53,0.304058,1.003205,0.70124,15.195341,3.640382,3,0
1605,53,0.395252,0.659579,0.67951,18.660574,-5.10214,3,1
1555,53,0.996334,0.7847,1.736387,2.692833,-0.141246,3,0
1575,53,0.34142,0.850019,0.298779,17.491847,-13.046722,6,1
1535,53,0.357071,0.713285,0.907187,16.895666,-0.615373,9,1
1544,53,0.319926,0.470574,0.697096,17.774645,-20.590181,6,1
1606,53,0.35051,0.749693,0.70317,15.870529,-17.012062,6,1
1536,53,0.362251,0.751828,0.739322,19.334317,-9.668105,3,1
1506,53,0.89964,0.798577,0.428132,15.758372,-20.590181,5,1
1613,53,0.408642,0.789115,0.725209,16.101897,-12.77517,3,1
1508,53,0.751028,0.777337,0.578287,16.557653,1.675018,9,0
1559,53,0.369412,0.8163,1.130122,19.751006,-4.117782,5,1
1575,53,0.363926,0.89806,0.202213,16.819553,-20.590181,9,1
1542,53,0.313081,0.680087,0.734699,16.83812,2.91383,3,0
1591,53,0.366877,0.662009,0.692125,17.828457,-20.590181,9,1
1498,53,0.393997,1.003205,1.007854,17.161902,2.189611,2,1
1519,53,1.29425,1.003205,0.633301,16.456379,1.119361,3,0
1500,53,0.968502,1.003205,0.916311,17.806789,-7.391866,6,1
1593,53,0.488968,1.003205,1.000686,15.257394,-13.579585,9,1
1575,53,0.290494,0.748449,0.821315,15.663336,0.715976,6,0
1593,53,0.370769,1.003205,0.857529,14.605398,14.459555,9,1
1588,53,1.137526,1.003205,0.676006,18.144877,2.53772,3,1
1498,53,0.364753,1.003205,0.977943,15.54144,1.971455,3,0
1577,53,0.439268,0.582373,0.561682,19.045951,-20.590181,8,1
1598,53,0.35931,0.674733,0.438449,17.872323,2.814315,9,1
1512,53,0.262224,0.499297,0.487268,18.822797,-10.78487,9,1
1588,53,0.335785,0.816652,0.42691,17.587695,-14.876579,9,1
1571,53,0.349115,0.686784,0.752221,16.070838,-15.204478,9,1
1550,53,0.322706,0.546773,0.861247,17.416385,-16.065536,9,1
1567,53,0.322356,0.843232,0.978544,18.122247,-20.590181,3,1
1565,53,0.300848,0.606512,0.570485,19.750684,-15.950702,3,1
1574,53,0.30077,0.85978,0.417002,17.794618,-7.996076,3,1
1510,53,1.001543,1.003205,0.960067,14.785248,1.700049,3,0
1628,53,0.875223,0.755078,0.966334,14.962019,-17.191331,3,1
1575,53,0.360988,0.697625,0.612645,17.978715,-15.12943,6,1
1629,53,0.311284,0.679103,0.482853,17.112273,-15.573917,8,1
1602,53,0.334327,1.003205,0.663797,14.890817,-15.809475,9,1
1531,53,0.374395,1.003205,0.519936,16.305705,-15.568586,9,1
1548,53,0.307373,0.849626,0.852091,16.538272,-6.370796,6,1
1512,53,0.382156,0.604808,0.710885,16.533132,0.770393,6,1
1531,53,0.415837,0.516948,0.658415,16.90366,-9.926979,5,1
1570,53,0.323372,0.731067,0.852017,19.56324,-6.033856,3,1
1568,53,0.341671,1.003205,0.846169,16.189363,-9.877373,5,1
1538,53,0.993904,0.667496,0.521745,15.851588,0.021846,4,1
1544,53,0.315451,0.852068,0.717797,16.333025,-11.819728,5,1
1559,53,0.363061,0.859915,0.509587,17.452994,12.527251,5,1
1634,53,0.34761,0.70954,0.904444,18.016295,-17.809429,9,1
1550,53,0.33179,0.678616,0.679612,19.11731,7.493188,6,1
1610,53,0.512041,0.680079,0.866236,18.228337,-8.925883,4,1
1536,53,0.320072,0.710738,0.779731,17.288131,-16.904115,6,1
1589,53,0.294289,0.671408,0.281702,16.81037,14.921859,6,1
1498,53,0.512706,0.786409,0.324891,17.684352,-15.766293,6,1
1498,53,0.365266,0.879981,0.649853,17.903243,-13.109471,7,1
1614,53,0.357015,0.781979,0.404507,16.259743,-17.136035,5,1
1514,53,0.305675,0.863348,0.837544,17.055529,0.512061,5,1
